datetime_local,water_temp_degC,do_mgL,batt_volt
2019-10-09 22:01:00,21.96,10.15,3.20
2019-10-09 22:02:00,21.98,10.14,3.20
2019-10-09 22:03:00,21.94,10.15,3.20
2019-10-09 22:04:00,21.96,10.16,3.20
2019-10-09 22:05:00,21.94,10.16,3.20
2019-10-09 22:06:00,21.93,10.17,3.20
2019-10-09 22:07:00,21.94,10.16,3.20
2019-10-09 22:08:00,21.96,10.16,3.20
2019-10-09 22:09:00,21.98,10.16,3.20
2019-10-09 22:10:00,21.98,10.15,3.20
2019-10-09 22:11:00,21.96,10.15,3.20
2019-10-09 22:12:00,21.94,10.15,3.20
2019-10-09 22:13:00,21.91,10.15,3.20
2019-10-09 22:14:00,21.95,10.13,3.20
2019-10-09 22:15:00,21.97,10.14,3.20
2019-10-09 22:16:00,21.90,10.14,3.20
2019-10-09 22:17:00,21.98,10.12,3.20
2019-10-09 22:18:00,21.93,10.12,3.20
2019-10-09 22:19:00,21.93,10.14,3.20
2019-10-09 22:20:00,21.93,10.15,3.20
2019-10-09 22:21:00,21.93,10.14,3.20
2019-10-09 22:22:00,21.93,10.14,3.20
2019-10-09 22:23:00,21.95,10.15,3.20
2019-10-09 22:24:00,21.89,10.17,3.20
2019-10-09 22:25:00,21.93,10.14,3.20
2019-10-09 22:26:00,21.98,10.12,3.20
2019-10-09 22:27:00,21.91,10.16,3.20
2019-10-09 22:28:00,21.93,10.13,3.20
2019-10-09 22:29:00,21.89,10.16,3.20
2019-10-09 22:30:00,21.90,10.15,3.20
2019-10-09 22:31:00,21.89,10.14,3.20
2019-10-09 22:32:00,21.92,10.14,3.20
2019-10-09 22:33:00,21.92,10.15,3.20
2019-10-09 22:34:00,21.91,10.15,3.20
2019-10-09 22:35:00,21.90,10.15,3.20
2019-10-09 22:36:00,21.92,10.15,3.20
2019-10-09 22:37:00,21.91,10.14,3.20
2019-10-09 22:38:00,21.88,10.14,3.20
2019-10-09 22:39:00,21.92,10.15,3.20
2019-10-09 22:40:00,21.90,10.15,3.20
2019-10-09 22:41:00,21.90,10.15,3.20
2019-10-09 22:42:00,21.93,10.13,3.20
2019-10-09 22:43:00,21.90,10.15,3.20
2019-10-09 22:44:00,21.93,10.13,3.20
2019-10-09 22:45:00,21.90,10.15,3.20
2019-10-09 22:46:00,21.93,10.13,3.20
2019-10-09 22:47:00,21.88,10.15,3.20
2019-10-09 22:48:00,21.93,10.12,3.20
2019-10-09 22:49:00,21.88,10.15,3.20
2019-10-09 22:50:00,21.88,10.16,3.20
2019-10-09 22:51:00,21.88,10.15,3.20
2019-10-09 22:52:00,21.83,10.16,3.20
2019-10-09 22:53:00,21.86,10.14,3.20
2019-10-09 22:54:00,21.88,10.14,3.20
2019-10-09 22:55:00,21.88,10.14,3.20
2019-10-09 22:56:00,21.86,10.16,3.20
2019-10-09 22:57:00,21.93,10.14,3.20
2019-10-09 22:58:00,21.88,10.14,3.20
2019-10-09 22:59:00,21.85,10.16,3.20
2019-10-09 23:00:00,21.85,10.16,3.20
2019-10-09 23:01:00,21.82,10.16,3.20
2019-10-09 23:02:00,21.88,10.14,3.20
2019-10-09 23:03:00,21.83,10.15,3.20
2019-10-09 23:04:00,21.84,10.16,3.20
2019-10-09 23:05:00,21.83,10.15,3.20
2019-10-09 23:06:00,21.82,10.16,3.20
2019-10-09 23:07:00,21.84,10.15,3.20
2019-10-09 23:08:00,21.82,10.16,3.20
2019-10-09 23:09:00,21.83,10.15,3.20
2019-10-09 23:10:00,21.78,10.17,3.20
2019-10-09 23:11:00,21.83,10.16,3.20
2019-10-09 23:12:00,21.83,10.17,3.20
2019-10-09 23:13:00,21.83,10.16,3.20
2019-10-09 23:14:00,21.82,10.15,3.20
2019-10-09 23:15:00,21.85,10.13,3.20
2019-10-09 23:16:00,21.82,10.16,3.20
2019-10-09 23:17:00,21.81,10.16,3.20
2019-10-09 23:18:00,21.82,10.15,3.20
2019-10-09 23:19:00,21.84,10.14,3.20
2019-10-09 23:20:00,21.81,10.16,3.20
2019-10-09 23:21:00,21.82,10.13,3.20
2019-10-09 23:22:00,21.82,10.14,3.20
2019-10-09 23:23:00,21.85,10.13,3.20
2019-10-09 23:24:00,21.83,10.15,3.20
2019-10-09 23:25:00,21.80,10.15,3.20
2019-10-09 23:26:00,21.78,10.15,3.20
2019-10-09 23:27:00,21.84,10.13,3.20
2019-10-09 23:28:00,21.77,10.15,3.20
2019-10-09 23:29:00,21.88,10.13,3.20
2019-10-09 23:30:00,21.83,10.13,3.20
2019-10-09 23:31:00,21.77,10.16,3.20
2019-10-09 23:32:00,21.80,10.16,3.20
2019-10-09 23:33:00,21.82,10.15,3.20
2019-10-09 23:34:00,21.83,10.12,3.20
2019-10-09 23:35:00,21.82,10.14,3.20
2019-10-09 23:36:00,21.79,10.14,3.20
2019-10-09 23:37:00,21.82,10.13,3.20
2019-10-09 23:38:00,21.77,10.14,3.20
2019-10-09 23:39:00,21.78,10.14,3.20
2019-10-09 23:40:00,21.82,10.12,3.20
2019-10-09 23:41:00,21.83,10.11,3.20
2019-10-09 23:42:00,21.80,10.13,3.20
2019-10-09 23:43:00,21.82,10.13,3.20
2019-10-09 23:44:00,21.78,10.13,3.20
2019-10-09 23:45:00,21.78,10.13,3.20
2019-10-09 23:46:00,21.79,10.13,3.20
2019-10-09 23:47:00,21.74,10.13,3.20
2019-10-09 23:48:00,21.80,10.10,3.20
2019-10-09 23:49:00,21.78,10.12,3.20
2019-10-09 23:50:00,21.79,10.12,3.20
2019-10-09 23:51:00,21.74,10.13,3.20
2019-10-09 23:52:00,21.77,10.12,3.20
2019-10-09 23:53:00,21.83,10.09,3.20
2019-10-09 23:54:00,21.75,10.11,3.20
2019-10-09 23:55:00,21.80,10.10,3.20
2019-10-09 23:56:00,21.75,10.10,3.20
2019-10-09 23:57:00,21.81,10.09,3.20
2019-10-09 23:58:00,21.73,10.12,3.20
2019-10-09 23:59:00,21.81,10.08,3.20
2019-10-10 00:00:00,21.77,10.11,3.20
2019-10-10 00:01:00,21.78,10.10,3.20
2019-10-10 00:02:00,21.82,10.08,3.20
2019-10-10 00:03:00,21.77,10.10,3.20
2019-10-10 00:04:00,21.76,10.09,3.20
2019-10-10 00:05:00,21.75,10.10,3.20
2019-10-10 00:06:00,21.78,10.08,3.20
2019-10-10 00:07:00,21.77,10.07,3.20
2019-10-10 00:08:00,21.76,10.08,3.20
2019-10-10 00:09:00,21.76,10.07,3.20
2019-10-10 00:10:00,21.77,10.08,3.20
2019-10-10 00:11:00,21.77,10.06,3.20
2019-10-10 00:12:00,21.73,10.08,3.20
2019-10-10 00:13:00,21.73,10.07,3.20
2019-10-10 00:14:00,21.75,10.06,3.20
2019-10-10 00:15:00,21.69,10.06,3.20
2019-10-10 00:16:00,21.73,10.06,3.20
2019-10-10 00:17:00,21.74,10.07,3.20
2019-10-10 00:18:00,21.69,10.08,3.20
2019-10-10 00:19:00,21.73,10.05,3.20
2019-10-10 00:20:00,21.75,10.04,3.20
2019-10-10 00:21:00,21.70,10.06,3.20
2019-10-10 00:22:00,21.68,10.08,3.20
2019-10-10 00:23:00,21.75,10.06,3.20
2019-10-10 00:24:00,21.74,10.03,3.20
2019-10-10 00:25:00,21.79,10.00,3.20
2019-10-10 00:26:00,21.73,9.94,3.20
2019-10-10 00:27:00,21.77,9.87,3.20
2019-10-10 00:28:00,21.77,9.85,3.20
2019-10-10 00:29:00,21.74,9.84,3.20
2019-10-10 00:30:00,21.76,9.81,3.20
2019-10-10 00:31:00,21.73,9.79,3.20
2019-10-10 00:32:00,21.71,9.80,3.20
2019-10-10 00:33:00,21.74,9.78,3.20
2019-10-10 00:34:00,21.73,9.77,3.20
2019-10-10 00:35:00,21.73,9.79,3.20
2019-10-10 00:36:00,21.73,9.79,3.20
2019-10-10 00:37:00,21.74,9.80,3.20
2019-10-10 00:38:00,21.73,9.81,3.20
2019-10-10 00:39:00,21.71,9.83,3.20
2019-10-10 00:40:00,21.72,9.82,3.20
2019-10-10 00:41:00,21.74,9.84,3.20
2019-10-10 00:42:00,21.69,9.85,3.20
2019-10-10 00:43:00,21.70,9.87,3.20
2019-10-10 00:44:00,21.74,9.86,3.20
2019-10-10 00:45:00,21.71,9.85,3.20
2019-10-10 00:46:00,21.71,9.81,3.20
2019-10-10 00:47:00,21.74,9.76,3.20
2019-10-10 00:48:00,21.72,9.76,3.20
2019-10-10 00:49:00,21.70,9.70,3.20
2019-10-10 00:50:00,21.66,9.69,3.20
2019-10-10 00:51:00,21.68,9.65,3.20
2019-10-10 00:52:00,21.72,9.63,3.20
2019-10-10 00:53:00,21.73,9.63,3.20
2019-10-10 00:54:00,21.71,9.63,3.20
2019-10-10 00:55:00,21.72,9.63,3.20
2019-10-10 00:56:00,21.71,9.63,3.20
2019-10-10 00:57:00,21.68,9.65,3.20
2019-10-10 00:58:00,21.68,9.64,3.20
2019-10-10 00:59:00,21.70,9.66,3.20
2019-10-10 01:00:00,21.68,9.63,3.20
2019-10-10 01:01:00,21.68,9.62,3.20
2019-10-10 01:02:00,21.67,9.60,3.20
2019-10-10 01:03:00,21.71,9.57,3.20
2019-10-10 01:04:00,21.70,9.58,3.20
2019-10-10 01:05:00,21.70,9.57,3.20
2019-10-10 01:06:00,21.70,9.54,3.20
2019-10-10 01:07:00,21.68,9.56,3.20
2019-10-10 01:08:00,21.70,9.54,3.20
2019-10-10 01:09:00,21.76,9.54,3.20
2019-10-10 01:10:00,21.76,9.56,3.20
2019-10-10 01:11:00,21.68,9.59,3.20
2019-10-10 01:12:00,21.70,9.59,3.20
2019-10-10 01:13:00,21.73,9.57,3.20
2019-10-10 01:14:00,21.72,9.61,3.20
2019-10-10 01:15:00,21.73,9.61,3.20
2019-10-10 01:16:00,21.73,9.62,3.20
2019-10-10 01:17:00,21.75,9.59,3.20
2019-10-10 01:18:00,21.72,9.60,3.20
2019-10-10 01:19:00,21.73,9.57,3.20
2019-10-10 01:20:00,21.71,9.56,3.20
2019-10-10 01:21:00,21.75,9.53,3.20
2019-10-10 01:22:00,21.77,9.53,3.20
2019-10-10 01:23:00,21.69,9.53,3.20
2019-10-10 01:24:00,21.73,9.53,3.20
2019-10-10 01:25:00,21.72,9.53,3.20
2019-10-10 01:26:00,21.68,9.54,3.20
2019-10-10 01:27:00,21.73,9.54,3.20
2019-10-10 01:28:00,21.73,9.56,3.20
2019-10-10 01:29:00,21.73,9.58,3.20
2019-10-10 01:30:00,21.73,9.56,3.20
2019-10-10 01:31:00,21.72,9.55,3.20
2019-10-10 01:32:00,21.68,9.54,3.20
2019-10-10 01:33:00,21.72,9.52,3.20
2019-10-10 01:34:00,21.71,9.51,3.20
2019-10-10 01:35:00,21.70,9.52,3.20
2019-10-10 01:36:00,21.68,9.53,3.20
2019-10-10 01:37:00,21.70,9.50,3.20
2019-10-10 01:38:00,21.68,9.46,3.20
2019-10-10 01:39:00,21.70,9.45,3.20
2019-10-10 01:40:00,21.73,9.44,3.20
2019-10-10 01:41:00,21.70,9.43,3.20
2019-10-10 01:42:00,21.72,9.38,3.20
2019-10-10 01:43:00,21.71,9.36,3.20
2019-10-10 01:44:00,21.69,9.35,3.20
2019-10-10 01:45:00,21.68,9.35,3.20
2019-10-10 01:46:00,21.71,9.33,3.20
2019-10-10 01:47:00,21.73,9.31,3.20
2019-10-10 01:48:00,21.70,9.30,3.20
2019-10-10 01:49:00,21.69,9.30,3.20
2019-10-10 01:50:00,21.70,9.31,3.20
2019-10-10 01:51:00,21.70,9.32,3.20
2019-10-10 01:52:00,21.68,9.32,3.20
2019-10-10 01:53:00,21.71,9.30,3.20
2019-10-10 01:54:00,21.69,9.30,3.20
2019-10-10 01:55:00,21.72,9.29,3.20
2019-10-10 01:56:00,21.72,9.28,3.20
2019-10-10 01:57:00,21.69,9.28,3.20
2019-10-10 01:58:00,21.72,9.28,3.20
2019-10-10 01:59:00,21.73,9.26,3.20
2019-10-10 02:00:00,21.68,9.27,3.20
2019-10-10 02:01:00,21.63,9.27,3.20
2019-10-10 02:02:00,21.68,9.24,3.20
2019-10-10 02:03:00,21.68,9.22,3.20
2019-10-10 02:04:00,21.68,9.20,3.20
2019-10-10 02:05:00,21.66,9.21,3.20
2019-10-10 02:06:00,21.63,9.21,3.20
2019-10-10 02:07:00,21.66,9.19,3.20
2019-10-10 02:08:00,21.64,9.19,3.20
2019-10-10 02:09:00,21.66,9.18,3.20
2019-10-10 02:10:00,21.64,9.19,3.20
2019-10-10 02:11:00,21.63,9.18,3.20
2019-10-10 02:12:00,21.62,9.17,3.20
2019-10-10 02:13:00,21.66,9.16,3.20
2019-10-10 02:14:00,21.65,9.17,3.20
2019-10-10 02:15:00,21.64,9.15,3.20
2019-10-10 02:16:00,21.62,9.17,3.20
2019-10-10 02:17:00,21.60,9.18,3.20
2019-10-10 02:18:00,21.63,9.15,3.20
2019-10-10 02:19:00,21.66,9.14,3.20
2019-10-10 02:20:00,21.66,9.12,3.20
2019-10-10 02:21:00,21.65,9.12,3.20
2019-10-10 02:22:00,21.63,9.13,3.20
2019-10-10 02:23:00,21.64,9.12,3.20
2019-10-10 02:24:00,21.61,9.14,3.20
2019-10-10 02:25:00,21.59,9.14,3.20
2019-10-10 02:26:00,21.62,9.14,3.20
2019-10-10 02:27:00,21.63,9.13,3.20
2019-10-10 02:28:00,21.62,9.13,3.20
2019-10-10 02:29:00,21.66,9.12,3.20
2019-10-10 02:30:00,21.59,9.13,3.20
2019-10-10 02:31:00,21.58,9.11,3.20
2019-10-10 02:32:00,21.62,9.11,3.20
2019-10-10 02:33:00,21.67,9.10,3.20
2019-10-10 02:34:00,21.62,9.11,3.20
2019-10-10 02:35:00,21.63,9.10,3.20
2019-10-10 02:36:00,21.57,9.11,3.20
2019-10-10 02:37:00,21.63,9.12,3.20
2019-10-10 02:38:00,21.64,9.13,3.20
2019-10-10 02:39:00,21.67,9.12,3.20
2019-10-10 02:40:00,21.62,9.14,3.20
2019-10-10 02:41:00,21.61,9.15,3.20
2019-10-10 02:42:00,21.57,9.15,3.20
2019-10-10 02:43:00,21.62,9.14,3.20
2019-10-10 02:44:00,21.59,9.12,3.20
2019-10-10 02:45:00,21.61,9.09,3.20
2019-10-10 02:46:00,21.57,9.10,3.20
2019-10-10 02:47:00,21.60,9.09,3.20
2019-10-10 02:48:00,21.60,9.08,3.20
2019-10-10 02:49:00,21.58,9.10,3.20
2019-10-10 02:50:00,21.61,9.11,3.20
2019-10-10 02:51:00,21.59,9.09,3.20
2019-10-10 02:52:00,21.62,9.04,3.20
2019-10-10 02:53:00,21.62,9.04,3.20
2019-10-10 02:54:00,21.65,9.03,3.20
2019-10-10 02:55:00,21.60,9.08,3.20
2019-10-10 02:56:00,21.55,9.13,3.20
2019-10-10 02:57:00,21.54,9.13,3.20
2019-10-10 02:58:00,21.62,9.14,3.20
2019-10-10 02:59:00,21.57,9.15,3.20
2019-10-10 03:00:00,21.54,9.15,3.20
2019-10-10 03:01:00,21.56,9.12,3.20
2019-10-10 03:02:00,21.62,9.08,3.20
2019-10-10 03:03:00,21.55,9.08,3.20
2019-10-10 03:04:00,21.63,9.04,3.20
2019-10-10 03:05:00,21.62,9.04,3.20
2019-10-10 03:06:00,21.61,9.05,3.20
2019-10-10 03:07:00,21.55,9.06,3.20
2019-10-10 03:08:00,21.59,9.06,3.20
2019-10-10 03:09:00,21.57,9.07,3.20
2019-10-10 03:10:00,21.56,9.08,3.20
2019-10-10 03:11:00,21.58,9.08,3.20
2019-10-10 03:12:00,21.56,9.09,3.20
2019-10-10 03:13:00,21.59,9.09,3.20
2019-10-10 03:14:00,21.59,9.11,3.20
2019-10-10 03:15:00,21.56,9.09,3.20
2019-10-10 03:16:00,21.53,9.09,3.20
2019-10-10 03:17:00,21.57,9.09,3.20
2019-10-10 03:18:00,21.54,9.11,3.20
2019-10-10 03:19:00,21.55,9.11,3.20
2019-10-10 03:20:00,21.56,9.10,3.20
2019-10-10 03:21:00,21.51,9.11,3.20
2019-10-10 03:22:00,21.55,9.08,3.20
2019-10-10 03:23:00,21.57,9.05,3.20
2019-10-10 03:24:00,21.57,9.06,3.20
2019-10-10 03:25:00,21.59,9.07,3.20
2019-10-10 03:26:00,21.59,9.08,3.20
2019-10-10 03:27:00,21.57,9.07,3.20
2019-10-10 03:28:00,21.55,9.09,3.20
2019-10-10 03:29:00,21.58,9.05,3.20
2019-10-10 03:30:00,21.57,9.07,3.20
2019-10-10 03:31:00,21.56,9.07,3.20
2019-10-10 03:32:00,21.59,9.06,3.20
2019-10-10 03:33:00,21.54,9.08,3.20
2019-10-10 03:34:00,21.61,9.05,3.20
2019-10-10 03:35:00,21.59,9.06,3.20
2019-10-10 03:36:00,21.55,9.07,3.20
2019-10-10 03:37:00,21.60,9.05,3.20
2019-10-10 03:38:00,21.52,9.10,3.20
2019-10-10 03:39:00,21.54,9.08,3.20
2019-10-10 03:40:00,21.59,9.08,3.20
2019-10-10 03:41:00,21.54,9.07,3.20
2019-10-10 03:42:00,21.58,9.08,3.20
2019-10-10 03:43:00,21.57,9.06,3.20
2019-10-10 03:44:00,21.62,9.05,3.20
2019-10-10 03:45:00,21.55,9.07,3.20
2019-10-10 03:46:00,21.61,9.04,3.20
2019-10-10 03:47:00,21.57,9.05,3.20
2019-10-10 03:48:00,21.57,9.04,3.20
2019-10-10 03:49:00,21.53,9.07,3.20
2019-10-10 03:50:00,21.56,9.06,3.20
2019-10-10 03:51:00,21.53,9.08,3.20
2019-10-10 03:52:00,21.56,9.07,3.20
2019-10-10 03:53:00,21.55,9.08,3.20
2019-10-10 03:54:00,21.53,9.07,3.20
2019-10-10 03:55:00,21.54,9.07,3.20
2019-10-10 03:56:00,21.55,9.06,3.20
2019-10-10 03:57:00,21.56,9.04,3.20
2019-10-10 03:58:00,21.57,9.02,3.20
2019-10-10 03:59:00,21.51,9.04,3.20
2019-10-10 04:00:00,21.54,9.02,3.20
2019-10-10 04:01:00,21.55,8.97,3.20
2019-10-10 04:02:00,21.59,8.94,3.20
2019-10-10 04:03:00,21.52,8.91,3.20
2019-10-10 04:04:00,21.55,8.89,3.20
2019-10-10 04:05:00,21.55,8.87,3.20
2019-10-10 04:06:00,21.52,8.90,3.20
2019-10-10 04:07:00,21.53,8.89,3.20
2019-10-10 04:08:00,21.55,8.90,3.20
2019-10-10 04:09:00,21.57,8.93,3.20
2019-10-10 04:10:00,21.52,8.97,3.20
2019-10-10 04:11:00,21.51,8.98,3.20
2019-10-10 04:12:00,21.53,8.98,3.20
2019-10-10 04:13:00,21.56,8.98,3.20
2019-10-10 04:14:00,21.53,8.98,3.20
2019-10-10 04:15:00,21.52,9.00,3.20
2019-10-10 04:16:00,21.52,9.00,3.20
2019-10-10 04:17:00,21.54,9.02,3.20
2019-10-10 04:18:00,21.54,9.01,3.20
2019-10-10 04:19:00,21.47,9.04,3.20
2019-10-10 04:20:00,21.50,9.02,3.20
2019-10-10 04:21:00,21.49,9.03,3.20
2019-10-10 04:22:00,21.49,9.03,3.20
2019-10-10 04:23:00,21.53,9.01,3.20
2019-10-10 04:24:00,21.54,9.02,3.20
2019-10-10 04:25:00,21.44,9.04,3.20
2019-10-10 04:26:00,21.50,9.02,3.20
2019-10-10 04:27:00,21.52,9.01,3.20
2019-10-10 04:28:00,21.54,9.00,3.20
2019-10-10 04:29:00,21.52,8.99,3.20
2019-10-10 04:30:00,21.52,9.00,3.20
2019-10-10 04:31:00,21.51,9.00,3.20
2019-10-10 04:32:00,21.50,8.99,3.20
2019-10-10 04:33:00,21.49,8.98,3.20
2019-10-10 04:34:00,21.52,8.98,3.20
2019-10-10 04:35:00,21.46,9.00,3.20
2019-10-10 04:36:00,21.52,8.99,3.20
2019-10-10 04:37:00,21.49,9.00,3.20
2019-10-10 04:38:00,21.51,8.98,3.20
2019-10-10 04:39:00,21.53,8.96,3.20
2019-10-10 04:40:00,21.48,8.97,3.20
2019-10-10 04:41:00,21.50,8.97,3.20
2019-10-10 04:42:00,21.48,8.98,3.20
2019-10-10 04:43:00,21.47,8.98,3.20
2019-10-10 04:44:00,21.52,8.95,3.20
2019-10-10 04:45:00,21.49,8.97,3.20
2019-10-10 04:46:00,21.48,8.97,3.20
2019-10-10 04:47:00,21.46,8.97,3.20
2019-10-10 04:48:00,21.48,8.98,3.20
2019-10-10 04:49:00,21.48,8.97,3.20
2019-10-10 04:50:00,21.43,8.98,3.20
2019-10-10 04:51:00,21.48,8.96,3.20
2019-10-10 04:52:00,21.43,8.96,3.20
2019-10-10 04:53:00,21.45,8.95,3.20
2019-10-10 04:54:00,21.44,8.95,3.20
2019-10-10 04:55:00,21.43,8.95,3.20
2019-10-10 04:56:00,21.43,8.95,3.20
2019-10-10 04:57:00,21.49,8.94,3.20
2019-10-10 04:58:00,21.48,8.93,3.20
2019-10-10 04:59:00,21.47,8.95,3.20
2019-10-10 05:00:00,21.46,8.92,3.20
2019-10-10 05:01:00,21.48,8.91,3.20
2019-10-10 05:02:00,21.45,8.90,3.20
2019-10-10 05:03:00,21.48,8.89,3.20
2019-10-10 05:04:00,21.48,8.89,3.20
2019-10-10 05:05:00,21.46,8.90,3.20
2019-10-10 05:06:00,21.41,8.92,3.20
2019-10-10 05:07:00,21.47,8.91,3.20
2019-10-10 05:08:00,21.45,8.90,3.20
2019-10-10 05:09:00,21.45,8.89,3.20
2019-10-10 05:10:00,21.48,8.89,3.20
2019-10-10 05:11:00,21.46,8.90,3.20
2019-10-10 05:12:00,21.43,8.91,3.20
2019-10-10 05:13:00,21.45,8.90,3.20
2019-10-10 05:14:00,21.42,8.91,3.20
2019-10-10 05:15:00,21.43,8.90,3.20
2019-10-10 05:16:00,21.45,8.90,3.20
2019-10-10 05:17:00,21.44,8.89,3.20
2019-10-10 05:18:00,21.44,8.88,3.20
2019-10-10 05:19:00,21.43,8.87,3.20
2019-10-10 05:20:00,21.43,8.86,3.20
2019-10-10 05:21:00,21.44,8.84,3.20
2019-10-10 05:22:00,21.45,8.83,3.20
2019-10-10 05:23:00,21.43,8.84,3.20
2019-10-10 05:24:00,21.46,8.85,3.20
2019-10-10 05:25:00,21.47,8.84,3.20
2019-10-10 05:26:00,21.45,8.84,3.20
2019-10-10 05:27:00,21.44,8.83,3.20
2019-10-10 05:28:00,21.44,8.83,3.20
2019-10-10 05:29:00,21.44,8.82,3.20
2019-10-10 05:30:00,21.48,8.77,3.20
2019-10-10 05:31:00,21.45,8.77,3.20
2019-10-10 05:32:00,21.42,8.81,3.20
2019-10-10 05:33:00,21.47,8.80,3.20
2019-10-10 05:34:00,21.38,8.82,3.20
2019-10-10 05:35:00,21.37,8.84,3.20
2019-10-10 05:36:00,21.41,8.82,3.20
2019-10-10 05:37:00,21.40,8.83,3.20
2019-10-10 05:38:00,21.40,8.83,3.20
2019-10-10 05:39:00,21.44,8.80,3.20
2019-10-10 05:40:00,21.42,8.81,3.20
2019-10-10 05:41:00,21.44,8.80,3.20
2019-10-10 05:42:00,21.40,8.79,3.20
2019-10-10 05:43:00,21.44,8.77,3.20
2019-10-10 05:44:00,21.40,8.79,3.20
2019-10-10 05:45:00,21.38,8.79,3.20
2019-10-10 05:46:00,21.40,8.78,3.20
2019-10-10 05:47:00,21.39,8.79,3.20
2019-10-10 05:48:00,21.41,8.77,3.20
2019-10-10 05:49:00,21.33,8.78,3.20
2019-10-10 05:50:00,21.39,8.75,3.20
2019-10-10 05:51:00,21.38,8.74,3.20
2019-10-10 05:52:00,21.42,8.72,3.20
2019-10-10 05:53:00,21.36,8.74,3.20
2019-10-10 05:54:00,21.34,8.74,3.20
2019-10-10 05:55:00,21.40,8.72,3.20
2019-10-10 05:56:00,21.37,8.71,3.20
2019-10-10 05:57:00,21.35,8.71,3.20
2019-10-10 05:58:00,21.34,8.72,3.20
2019-10-10 05:59:00,21.31,8.74,3.20
2019-10-10 06:00:00,21.38,8.71,3.20
2019-10-10 06:01:00,21.36,8.72,3.20
2019-10-10 06:02:00,21.36,8.71,3.20
2019-10-10 06:03:00,21.32,8.71,3.20
2019-10-10 06:04:00,21.34,8.70,3.20
2019-10-10 06:05:00,21.34,8.68,3.20
2019-10-10 06:06:00,21.36,8.69,3.20
2019-10-10 06:07:00,21.31,8.69,3.20
2019-10-10 06:08:00,21.34,8.67,3.20
2019-10-10 06:09:00,21.30,8.69,3.20
2019-10-10 06:10:00,21.32,8.67,3.20
2019-10-10 06:11:00,21.35,8.65,3.20
2019-10-10 06:12:00,21.32,8.66,3.20
2019-10-10 06:13:00,21.38,8.62,3.20
2019-10-10 06:14:00,21.27,8.64,3.20
2019-10-10 06:15:00,21.28,8.63,3.20
2019-10-10 06:16:00,21.32,8.61,3.20
2019-10-10 06:17:00,21.29,8.63,3.20
2019-10-10 06:18:00,21.33,8.63,3.20
2019-10-10 06:19:00,21.36,8.59,3.20
2019-10-10 06:20:00,21.33,8.60,3.20
2019-10-10 06:21:00,21.30,8.57,3.20
2019-10-10 06:22:00,21.29,8.56,3.20
2019-10-10 06:23:00,21.29,8.56,3.20
2019-10-10 06:24:00,21.28,8.56,3.20
2019-10-10 06:25:00,21.30,8.56,3.20
2019-10-10 06:26:00,21.32,8.55,3.20
2019-10-10 06:27:00,21.31,8.56,3.20
2019-10-10 06:28:00,21.27,8.57,3.20
2019-10-10 06:29:00,21.27,8.56,3.20
2019-10-10 06:30:00,21.31,8.53,3.20
2019-10-10 06:31:00,21.31,8.52,3.20
2019-10-10 06:32:00,21.31,8.52,3.20
2019-10-10 06:33:00,21.29,8.54,3.20
2019-10-10 06:34:00,21.32,8.53,3.20
2019-10-10 06:35:00,21.31,8.53,3.20
2019-10-10 06:36:00,21.32,8.52,3.20
2019-10-10 06:37:00,21.27,8.53,3.20
2019-10-10 06:38:00,21.28,8.53,3.20
2019-10-10 06:39:00,21.29,8.52,3.20
2019-10-10 06:40:00,21.23,8.55,3.20
2019-10-10 06:41:00,21.28,8.52,3.20
2019-10-10 06:42:00,21.27,8.51,3.20
2019-10-10 06:43:00,21.27,8.48,3.20
2019-10-10 06:44:00,21.31,8.47,3.20
2019-10-10 06:45:00,21.27,8.49,3.20
2019-10-10 06:46:00,21.27,8.47,3.20
2019-10-10 06:47:00,21.30,8.46,3.20
2019-10-10 06:48:00,21.26,8.46,3.20
2019-10-10 06:49:00,21.30,8.44,3.20
2019-10-10 06:50:00,21.31,8.42,3.20
2019-10-10 06:51:00,21.26,8.44,3.20
2019-10-10 06:52:00,21.27,8.45,3.20
2019-10-10 06:53:00,21.29,8.46,3.20
2019-10-10 06:54:00,21.23,8.47,3.20
2019-10-10 06:55:00,21.30,8.46,3.20
2019-10-10 06:56:00,21.24,8.46,3.20
2019-10-10 06:57:00,21.23,8.45,3.20
2019-10-10 06:58:00,21.21,8.45,3.20
2019-10-10 06:59:00,21.23,8.45,3.20
2019-10-10 07:00:00,21.23,8.46,3.20
2019-10-10 07:01:00,21.26,8.42,3.20
2019-10-10 07:02:00,21.23,8.43,3.20
2019-10-10 07:03:00,21.22,8.43,3.20
2019-10-10 07:04:00,21.27,8.39,3.20
2019-10-10 07:05:00,21.28,8.36,3.20
2019-10-10 07:06:00,21.25,8.37,3.20
2019-10-10 07:07:00,21.22,8.39,3.20
2019-10-10 07:08:00,21.27,8.37,3.20
2019-10-10 07:09:00,21.22,8.37,3.20
2019-10-10 07:10:00,21.22,8.37,3.20
2019-10-10 07:11:00,21.25,8.34,3.20
2019-10-10 07:12:00,21.22,8.35,3.20
2019-10-10 07:13:00,21.24,8.34,3.20
2019-10-10 07:14:00,21.18,8.35,3.20
2019-10-10 07:15:00,21.23,8.32,3.20
2019-10-10 07:16:00,21.18,8.34,3.20
2019-10-10 07:17:00,21.19,8.33,3.20
2019-10-10 07:18:00,21.17,8.35,3.20
